model,dep,mp_shock,climate_shock,component,climate_state,h,irf,se,lo68,hi68,lo90,hi90,nobs
corporate_secured_credit_rate__forward_guidance__pop_precip_shock,corporate_secured_credit_rate,forward_guidance,pop_precip_shock,-3 SD,-3,0,0.6804955140692767,0.4343643538203513,0.2485384582273178,1.1124525699112355,-0.03397026873056053,1.3949612968691139,184
corporate_secured_credit_rate__forward_guidance__pop_precip_shock,corporate_secured_credit_rate,forward_guidance,pop_precip_shock,No climate shock,0,0,0.6661084390057237,0.2691829715685391,0.39841731090356314,0.9337995671078843,0.22334185190763733,1.10887502610381,184
corporate_secured_credit_rate__forward_guidance__pop_precip_shock,corporate_secured_credit_rate,forward_guidance,pop_precip_shock,+3 SD,3,0,0.6517213639421707,0.6566107230683197,-0.001250345813175957,1.3046930736975173,-0.4283071653919831,1.7317498932763247,184
corporate_secured_credit_rate__forward_guidance__pop_precip_shock,corporate_secured_credit_rate,forward_guidance,pop_precip_shock,-3 SD,-3,1,0.45496804843316574,0.7777739335304678,-0.3184953711212666,1.228431467987598,-0.8243562270827369,1.7342923239490684,184
corporate_secured_credit_rate__forward_guidance__pop_precip_shock,corporate_secured_credit_rate,forward_guidance,pop_precip_shock,No climate shock,0,1,0.43009682355405227,0.5361861340811471,-0.10311770435070627,0.9633113514588107,-0.45185088381041055,1.3120445309185151,184
corporate_secured_credit_rate__forward_guidance__pop_precip_shock,corporate_secured_credit_rate,forward_guidance,pop_precip_shock,+3 SD,3,1,0.4052255986749388,1.2599142446825515,-0.8477060541178866,1.658157251467764,-1.6671489163389799,2.4776001136888572,184
corporate_secured_credit_rate__forward_guidance__pop_precip_shock,corporate_secured_credit_rate,forward_guidance,pop_precip_shock,-3 SD,-3,2,-0.39135858529047207,1.2153653154160888,-1.5999882041857099,0.8172710336047658,-2.390456632423645,1.607739461842701,184
corporate_secured_credit_rate__forward_guidance__pop_precip_shock,corporate_secured_credit_rate,forward_guidance,pop_precip_shock,No climate shock,0,2,-0.7047286889009212,0.7801894120766972,-1.4805942001373755,0.07113682233553298,-1.9880260730644128,0.5785686952625704,184
corporate_secured_credit_rate__forward_guidance__pop_precip_shock,corporate_secured_credit_rate,forward_guidance,pop_precip_shock,+3 SD,3,2,-1.0180987925113705,2.0561433390734285,-3.062846745062166,1.0266491600394252,-4.400153621318409,2.3639560362956678,184
corporate_secured_credit_rate__forward_guidance__pop_precip_shock,corporate_secured_credit_rate,forward_guidance,pop_precip_shock,-3 SD,-3,3,-1.1789065282302356,1.7914656795933925,-2.9604436958016027,0.6026306393411316,-4.12560534886851,1.7677922924080391,184
corporate_secured_credit_rate__forward_guidance__pop_precip_shock,corporate_secured_credit_rate,forward_guidance,pop_precip_shock,No climate shock,0,3,-3.547866187787155,1.0648269028258672,-4.606791695556165,-2.4889406800181453,-5.299350580975785,-1.7963817945985252,184
corporate_secured_credit_rate__forward_guidance__pop_precip_shock,corporate_secured_credit_rate,forward_guidance,pop_precip_shock,+3 SD,3,3,-5.916825847344075,2.5998943044076195,-8.50231123387437,-3.33134046081378,-10.193271423639422,-1.6403802710487287,184
corporate_secured_credit_rate__forward_guidance__pop_precip_shock,corporate_secured_credit_rate,forward_guidance,pop_precip_shock,-3 SD,-3,4,-2.2708828331710578,2.364285388064311,-4.6220650754892425,0.08029940914712697,-6.159786228877007,1.6180205625348916,184
corporate_secured_credit_rate__forward_guidance__pop_precip_shock,corporate_secured_credit_rate,forward_guidance,pop_precip_shock,No climate shock,0,4,-4.768117833594859,1.3767969754466185,-6.137284439407094,-3.398951227782624,-7.032747332234045,-2.5034883349556725,184
corporate_secured_credit_rate__forward_guidance__pop_precip_shock,corporate_secured_credit_rate,forward_guidance,pop_precip_shock,+3 SD,3,4,-7.26535283401866,3.2049175901313447,-10.452508396562381,-4.07819727147494,-12.536973156226772,-1.9937325118105482,184
corporate_secured_credit_rate__forward_guidance__pop_precip_shock,corporate_secured_credit_rate,forward_guidance,pop_precip_shock,-3 SD,-3,5,-3.0085542238681517,2.2942341151579893,-5.290073425615767,-0.7270350221205364,-6.78223352926157,0.7651250815252668,184
corporate_secured_credit_rate__forward_guidance__pop_precip_shock,corporate_secured_credit_rate,forward_guidance,pop_precip_shock,No climate shock,0,5,-5.632913593355616,1.6044052844984396,-7.228427076388476,-4.037400110322755,-8.271925444662982,-2.9939017420482497,184
corporate_secured_credit_rate__forward_guidance__pop_precip_shock,corporate_secured_credit_rate,forward_guidance,pop_precip_shock,+3 SD,3,5,-8.257272962843079,3.1585675810826594,-11.39833539350149,-5.116210532184667,-13.452654304558227,-3.0618916211279297,184
corporate_secured_credit_rate__forward_guidance__pop_precip_shock,corporate_secured_credit_rate,forward_guidance,pop_precip_shock,-3 SD,-3,6,-4.387477898074337,2.077918273089138,-6.453880105413427,-2.3210756907352472,-7.805349306073744,-0.9696064900749306,180
corporate_secured_credit_rate__forward_guidance__pop_precip_shock,corporate_secured_credit_rate,forward_guidance,pop_precip_shock,No climate shock,0,6,-6.5095912221746275,1.8327008029961294,-8.332134983278973,-4.687047461070282,-9.524115785099685,-3.4950666592495696,180
corporate_secured_credit_rate__forward_guidance__pop_precip_shock,corporate_secured_credit_rate,forward_guidance,pop_precip_shock,+3 SD,3,6,-8.631704546274918,3.3006143473192577,-11.914026503401768,-5.3493825891480675,-14.060732026631062,-3.202677065918773,180
corporate_secured_credit_rate__forward_guidance__pop_precip_shock,corporate_secured_credit_rate,forward_guidance,pop_precip_shock,-3 SD,-3,7,-3.6836666278836603,1.5265872989571954,-5.201793401739527,-2.1655398540277933,-6.194679283431453,-1.1726539723358673,176
corporate_secured_credit_rate__forward_guidance__pop_precip_shock,corporate_secured_credit_rate,forward_guidance,pop_precip_shock,No climate shock,0,7,-4.648344929877152,1.4792508614441557,-6.119397610285111,-3.177292249469193,-7.081496074494661,-2.2151937852596437,176
corporate_secured_credit_rate__forward_guidance__pop_precip_shock,corporate_secured_credit_rate,forward_guidance,pop_precip_shock,+3 SD,3,7,-5.613023231870644,2.50749061091113,-8.106617036965657,-3.1194294267756306,-9.737478257774576,-1.4885682059667102,176
corporate_secured_credit_rate__forward_guidance__pop_precip_shock,corporate_secured_credit_rate,forward_guidance,pop_precip_shock,-3 SD,-3,8,-2.7247460961697705,1.524097531499647,-4.2403969011501195,-1.2090952911894213,-5.231663448684749,-0.21782874365479143,172
corporate_secured_credit_rate__forward_guidance__pop_precip_shock,corporate_secured_credit_rate,forward_guidance,pop_precip_shock,No climate shock,0,8,-2.1411341154806625,1.3914301579329627,-3.5248528049728893,-0.7574154259884358,-4.429833057406356,0.14756482644503022,172
